phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6914458,in-call,3345,31.4395630624,34.401046242
050-6618972,out-call,39,31.4466906245,34.3970798342
050-8615790,in-call,27,31.4290165289,34.4059553849
050-8570114,in-call,2551,31.503887236,34.4741916728
050-9638481,out-call,125,31.410230956,34.3739076256
050-4367925,out-call,109,31.4462557567,34.3885137175
050-8163101,in-call,46,31.4422029772,34.3922723434
050-9660304,out-call,37,31.469099949,34.4303250946
050-7225936,out-call,1599,31.410230956,34.3739076256
050-5236662,in-call,108,31.4471311261,34.4092005768
050-8241966,in-call,2354,31.4862160246,34.4467250541
050-5181108,out-call,1155,31.4466956595,34.4019784909
050-1007850,in-call,885,31.4466659796,34.401914972
