phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3995135,in-call,44,31.4399104897,34.3925288506
050-7042350,in-call,3274,31.4136011699,34.3803981564
050-1829370,out-call,3442,31.4188158145,34.3818561422
050-4043199,out-call,60,31.4383626951,34.3875963347
050-7599964,in-call,1117,31.3845800837,34.3531895256
050-1562431,in-call,72,31.4068295975,34.3552140789
050-9843455,in-call,2535,31.4339598905,34.3943189214
050-9113985,out-call,1889,31.4323240076,34.4020793795
050-7679125,in-call,23,31.5035191395,34.4612968004
050-9338802,in-call,1044,31.4527549461,34.3909074981
050-4864779,in-call,1950,31.4307961864,34.389919407
050-6798555,out-call,94,31.411385049,34.3792768725
050-7352925,out-call,1793,31.4405691619,34.3908509911
