phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2493758,in-call,87,31.4831271322,34.4487132094
050-6833162,in-call,1088,31.4285906473,34.3846774369
050-2797846,out-call,587,31.4168412983,34.3852652527
050-3846107,out-call,38,31.4281649643,34.4064688682
050-3875657,out-call,11,31.4332323776,34.4025633965
050-8529000,out-call,2816,31.4256358053,34.3866312651
050-1892954,out-call,1382,31.4616861046,34.4212227964
050-7716794,in-call,99,31.4495102951,34.4030193494
050-8847212,out-call,106,31.4591949313,34.4003052328
050-6064655,out-call,47,31.4689376998,34.4284141721
050-7724556,in-call,2024,31.4274057779,34.3904680893
