phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2068301,in-call,1122,31.4254366846,34.3751616497
050-8017647,in-call,106,31.4763176269,34.4438095981
050-1879149,in-call,82,31.4065158878,34.3756715913
050-6312231,out-call,499,31.4496785566,34.4169999417
050-1178836,in-call,683,31.4623927335,34.4293034218
050-2011227,out-call,98,31.4305559305,34.3955160128
050-3328882,out-call,47,31.471929331,34.4250709032
050-3530687,in-call,1696,31.4203147689,34.3726438027
050-7965790,in-call,3588,31.4395105486,34.3911810124
050-6995519,in-call,65,31.453945055,34.4039458261
