phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5587626,in-call,2378,31.4190615943,34.3911368512
050-1961247,out-call,72,31.4280765088,34.38800042
050-3648286,in-call,80,31.433160218,34.3967084934
050-5895517,out-call,71,31.4602554856,34.4100134948
050-9965946,in-call,67,31.4227021703,34.3850530172
050-1681671,out-call,19,31.4397489042,34.4048421597
050-8881365,out-call,2024,31.4062933557,34.3640268591
050-6213788,in-call,3426,31.4879485888,34.455290317
050-4844919,out-call,365,31.4186676411,34.3810708747
050-8276736,out-call,29,31.4203221142,34.3741879475
050-8880384,in-call,103,31.4548367675,34.4118130903
050-9465341,in-call,1005,31.4280176151,34.3901870264
050-3692005,in-call,72,31.4011814279,34.3503207349
050-7111316,out-call,1055,31.430584247,34.4031805783
