phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3587652,in-call,75,31.4805902591,34.4299099004
050-6465031,in-call,81,31.4281082744,34.3885833567
050-2750176,in-call,2873,31.4201783772,34.375055942
050-9150105,in-call,91,31.475710454,34.4241449031
050-1661992,in-call,86,31.4651374044,34.4135353891
050-1604066,out-call,10,31.4140786513,34.3639916673
050-7777097,in-call,21,31.4699395633,34.4170353197
050-3975990,out-call,1030,31.4022044462,34.3592199222
050-5590980,out-call,58,31.4671097181,34.443486182
050-8855956,out-call,58,31.4526651014,34.4115290258
050-9126748,in-call,697,31.4283669453,34.3716154446
050-1859315,in-call,1064,31.4510573801,34.4182858524
050-8104595,in-call,41,31.451143783,34.4164936009
050-7629074,out-call,109,31.4508077812,34.4085697056
