phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3210422,out-call,1183,31.4327841924,34.3993199178
050-4345769,in-call,3280,31.4068295975,34.3552140789
050-1147665,out-call,107,31.4272715883,34.375537555
050-9523068,out-call,2739,31.437834981,34.3823979353
050-8105630,in-call,85,31.3982620241,34.3583174277
050-9914202,in-call,2640,31.4480477941,34.3990316947
050-1294406,in-call,1011,31.4550531651,34.4129305979
050-9548154,out-call,139,31.4135600763,34.3787880577
050-9263261,out-call,1411,31.4597024873,34.4075606204
050-4179901,out-call,153,31.4392452597,34.399214613
050-4127309,out-call,49,31.4282181437,34.3868264507
050-5186543,in-call,48,31.4530899913,34.4037069247
050-2776732,out-call,100,31.4301230933,34.3998239319
050-2231980,in-call,2873,31.461421243,34.4235986485
050-3263670,out-call,621,31.4491539181,34.4152158722
