phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7496869,in-call,2643,31.4421219798,34.4029850072
050-4123600,in-call,69,31.4604982106,34.4244992408
050-3059566,out-call,932,31.4459599758,34.4029753603
050-6056302,in-call,44,31.4529491719,34.4147169725
050-1283425,in-call,56,31.4421421156,34.3988332294
050-2646227,out-call,91,31.4432613209,34.402980871
050-2820043,in-call,14,31.4477884547,34.4105986949
050-8145969,out-call,3016,31.4501987619,34.4194505855
050-7457939,in-call,117,31.4708688293,34.4311781285
050-2239256,out-call,225,31.441569895,34.3905132269
050-4629401,in-call,93,31.4221576392,34.3950266347
050-9061970,out-call,73,31.4095121032,34.3657703047
