phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5983074,out-call,2929,31.4215485562,34.3645404645
050-6748810,in-call,29,31.4490825366,34.4156789937
050-3235199,in-call,1015,31.4387908575,34.3851195871
050-7686551,out-call,21,33.8847945768,35.5107773591
050-6997996,in-call,102,31.4582875396,34.44089451
050-4660153,in-call,106,31.4469690409,34.4133765123
050-7934851,out-call,174,33.8844228782,35.5085909814
050-9052899,in-call,100,31.397646862,34.3527929563
050-9787897,in-call,2643,31.4394441842,34.4051747522
050-9033430,in-call,77,33.8900097727,35.5183466481
050-9517382,in-call,2543,31.4191050891,34.379416485
050-1406868,out-call,813,31.4482068051,34.4040083943
050-9173322,out-call,97,31.4926564029,34.4464100745
050-9195158,in-call,1699,31.4448387908,34.4054078992
050-6534213,in-call,111,31.4130564513,34.3813759588
