phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9705647,in-call,1237,31.4296396043,34.4109367272
050-1557087,in-call,1595,31.4506333101,34.4284422151
050-6177713,in-call,778,31.4564626733,34.4183462711
050-6674127,in-call,1390,31.4175344261,34.3838745954
050-6771653,in-call,29,31.4365865351,34.4099618405
050-5563020,out-call,2904,31.437219304,34.4006202796
050-3195770,in-call,16,31.4252036495,34.407933152
050-1732750,in-call,39,31.4799803596,34.4387355865
050-8046368,in-call,3386,31.4361538584,34.3846019151
050-5556732,in-call,96,31.4133446993,34.3664232688
050-5223561,out-call,38,31.4519493249,34.3966629665
