phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1399178,in-call,107,31.4471311261,34.4092005768
050-2881353,in-call,97,31.4608685678,34.4317251098
050-7208902,in-call,57,31.4300990863,34.3797422535
050-9949100,in-call,176,31.4237220224,34.3955177994
050-9817643,in-call,1442,31.458674023,34.4155754639
050-3958126,in-call,72,31.4375713511,34.3780101483
050-4313827,in-call,47,31.4337116665,34.3976287908
050-9185870,in-call,72,31.4434763018,34.4134059186
050-2295285,out-call,1907,31.441370129,34.3781090394
050-8352739,out-call,44,31.4134152812,34.3776805344
050-3953165,out-call,1869,31.4715957289,34.4308633175
050-1384709,in-call,2107,31.4118965071,34.3687407544
050-1657264,in-call,73,31.4186676411,34.3810708747
050-6102258,out-call,104,31.4339836492,34.3919149072
050-1210976,in-call,3024,31.458072365,34.4195976785
