phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2389634,out-call,207,31.4497479831,34.402195955
050-2362492,out-call,69,31.4563934797,34.4152657454
050-8015690,out-call,59,31.4442239158,34.3927388396
050-3085225,in-call,516,31.4290217077,34.3888392633
050-5232973,in-call,2099,31.4546104904,34.4200117991
050-6370634,in-call,2289,31.4455131929,34.4121738332
050-2812622,in-call,914,31.4322432058,34.3974143278
050-5675100,in-call,44,31.4382984187,34.4097025219
050-6551072,out-call,85,31.4380010707,34.4057916107
050-2876041,in-call,3036,31.4250411813,34.3917662393
050-9146135,in-call,2588,31.4356438948,34.4030970706
050-3997223,in-call,2021,31.4589230412,34.4211605399
050-6170869,out-call,2217,31.4403166956,34.3811340004
