phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6859957,out-call,10,31.4383911834,34.4189824934
050-6633788,out-call,35,31.4307961864,34.389919407
050-4087516,out-call,88,31.4385427442,34.396269663
050-3424959,out-call,755,33.8865915276,35.5110421722
050-9478791,out-call,2931,33.8812620321,35.507902588
050-3898301,in-call,46,33.8859848946,35.5182190012
050-8559725,in-call,15,33.8860057485,35.5112684811
050-7685191,out-call,2114,33.8854019141,35.5168744926
050-6685126,in-call,120,31.420842176,34.3851833495
050-9223904,in-call,1084,31.4495703053,34.4138142243
050-7685676,out-call,1604,33.881453944,35.5142764108
050-6759950,in-call,1525,31.4282348917,34.3873877402
050-4495602,out-call,1476,31.4474270133,34.4119737217
050-1098659,out-call,1677,33.8878932151,35.512924483
