phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8620574,out-call,3234,31.4123664628,34.3449315632
050-8449634,in-call,119,31.4061136222,34.370268277
050-3389227,out-call,120,31.4167019412,34.3787427535
050-9285228,in-call,82,31.4281026011,34.3867548436
050-9280951,out-call,2499,31.455700338,34.4213103779
050-7894845,out-call,1574,31.4614546893,34.4303546176
050-4839643,in-call,633,31.4378376843,34.4016485375
050-2445584,in-call,2341,31.4535392686,34.4145502688
050-8613081,out-call,42,31.4660238299,34.4400506412
050-9886318,out-call,82,31.4455254715,34.410794932
050-6832345,out-call,2402,31.4894037992,34.4551643494
050-1988285,out-call,1830,31.4341216179,34.4000461129
