phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5754210,out-call,832,31.406590157,34.3701912441
050-2466352,out-call,72,31.4224145964,34.3754983399
050-8126716,out-call,20,31.4070332042,34.373383917
050-8468925,out-call,115,31.4484322075,34.387386618
050-3312071,in-call,709,31.4383642125,34.3969186265
050-4650437,out-call,52,31.4159823741,34.3654497257
050-7552951,in-call,13,31.4599219948,34.4318816621
050-3178356,in-call,2724,31.4344179734,34.3863178849
050-7922350,in-call,53,31.4589230412,34.4211605399
050-3517698,out-call,1382,31.4273638955,34.3729213254
