phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4488081,in-call,2258,31.4088838203,34.362755159
050-3152763,out-call,10,31.4042989721,34.358215981
050-9901699,in-call,101,31.4086131964,34.3802507149
050-2984517,in-call,62,31.4392375793,34.410003846
050-9275547,out-call,2616,31.4767393213,34.4439715462
050-3782757,out-call,1342,31.4404930107,34.4011210055
050-8770999,in-call,94,31.4080980419,34.3723404158
050-3706674,in-call,116,31.4815222942,34.4476623283
050-8647608,out-call,1341,31.4453477231,34.4071149769
050-6831423,in-call,12,31.4179606028,34.3886779064
050-3922179,out-call,58,31.4226073836,34.3939518219
050-6960956,out-call,204,31.4501644768,34.4136707229
