phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4769125,in-call,82,31.4528351225,34.4159450029
050-4441207,in-call,89,31.4016915842,34.3678840632
050-2244719,in-call,2896,31.4774673014,34.4390659236
050-6521544,in-call,12,31.4604813173,34.4261147819
050-5588371,out-call,442,31.4614600741,34.4269987407
050-9958564,out-call,529,31.4228186473,34.3768687595
050-7690564,out-call,94,31.3948540873,34.3436004847
050-7205305,in-call,2112,31.4043728647,34.3662205099
050-5975120,out-call,2361,31.4452951855,34.4121181189
050-6055646,out-call,86,31.3778463784,34.3348970114
050-6381632,out-call,242,31.4352942772,34.4163351333
