phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1044279,in-call,67,31.4659624836,34.456701407
050-9169151,out-call,1634,31.4742667839,34.4243546271
050-7208183,out-call,109,33.8792594538,35.5080444455
050-4513160,out-call,1189,31.4579724447,34.424904521
050-6605618,out-call,75,33.8836533321,35.5114798805
050-2446060,in-call,71,33.8852076126,35.5114897226
050-1677193,out-call,22,31.4257540862,34.3875693378
050-6564950,in-call,977,31.4448028961,34.3865354733
050-2925272,out-call,2819,31.4615234046,34.4426912008
050-3105208,in-call,111,31.4534740494,34.4187171902
050-8833057,out-call,1711,33.883872584,35.5075424975
