phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5274174,out-call,3575,31.4667048863,34.4235795651
050-7291465,in-call,2735,31.4373786314,34.4078367852
050-2754074,out-call,17,31.4293374521,34.3885190126
050-9123331,in-call,816,31.4590456815,34.4093410523
050-5809828,out-call,20,31.4140960814,34.3726992354
050-2649753,in-call,1112,31.4541798642,34.4216958601
050-6723878,out-call,14,31.4486422774,34.4172968096
050-1198607,in-call,1929,31.4398576593,34.395432316
050-2172209,in-call,1403,31.4398265779,34.4091883522
050-3813304,in-call,74,31.4145960689,34.3544597929
050-2139786,out-call,108,31.4211827897,34.3804751279
050-3148961,in-call,26,31.4382984187,34.4097025219
050-5855427,out-call,878,31.4575223183,34.4176979887
050-2251595,out-call,1960,31.4428450649,34.3981317967
050-1079922,in-call,70,31.4686635163,34.4269958828
