phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1215971,out-call,1518,31.4432385791,34.3799117204
050-5050619,in-call,997,31.4264677633,34.3925896625
050-5213993,out-call,2291,31.4419251926,34.3937707436
050-4333588,out-call,47,31.4547654876,34.3871712057
050-2329273,out-call,3315,31.4132050311,34.3804082486
050-2119072,out-call,84,31.443322174,34.3962604009
050-1991683,out-call,3432,31.4455808125,34.4293663345
050-6216754,in-call,3434,31.4499342545,34.419939756
050-9222497,out-call,1946,31.4734908644,34.4347660699
050-2758755,in-call,28,31.4671097181,34.443486182
050-8715155,out-call,2917,31.4146870362,34.3630119765
050-1991844,in-call,58,31.4562450945,34.4210226506
050-1080541,out-call,91,31.4257540862,34.3875693378
050-8177229,out-call,1479,31.4287014361,34.384774643
050-2704413,out-call,390,31.4228858915,34.3847748728
