phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5783257,out-call,57,31.398973037,34.3603495875
050-3329989,in-call,968,31.4611371111,34.4331065759
050-2007478,in-call,117,31.4934024302,34.4562859952
050-5006125,out-call,690,31.4221436094,34.3918842595
050-3546126,out-call,2785,31.4007683327,34.3672625465
050-4809833,out-call,97,31.4244857612,34.4078660853
050-5771766,out-call,34,31.4373128631,34.4005317819
050-6972217,in-call,56,31.4349220453,34.3975516227
050-5763823,out-call,69,31.4572569297,34.414972022
050-7075658,out-call,2840,31.4668736367,34.4228134515
050-8158580,in-call,99,31.4536861845,34.4098877011
050-3541405,in-call,86,31.3976659409,34.3526161797
