phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3008581,out-call,54,31.4819869769,34.4453366548
050-3379110,out-call,1538,31.4434483388,34.4051095074
050-2366755,out-call,22,31.4021572897,34.3428009141
050-8652609,out-call,792,31.4630828985,34.4160711786
050-4795710,out-call,2285,31.4354349949,34.3902795875
050-5656634,out-call,51,31.4397902442,34.4025520358
050-6966527,out-call,1069,31.4472237658,34.4063698514
050-7010533,in-call,485,31.4506140329,34.3935032492
050-2026617,in-call,271,31.4246965568,34.3764011636
050-7109517,out-call,104,31.402295751,34.3562658025
050-5259025,out-call,58,31.4049423456,34.3667807285
050-4577275,in-call,53,31.4097118864,34.3817849451
050-5003561,in-call,303,31.3886250965,34.3587316204
