phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9171969,in-call,13,31.4501436653,34.403337847
050-1638844,out-call,66,31.4135600763,34.3787880577
050-2508519,in-call,142,31.366089428,34.3208361361
050-3448064,in-call,3444,31.4541563371,34.4245423846
050-1160485,out-call,17,31.3730947039,34.3262353561
050-6672177,out-call,947,31.4599426714,34.4315262082
050-8018922,out-call,1099,31.4712066362,34.4386165414
050-7709917,in-call,1789,31.4549832415,34.4206754164
050-4970660,in-call,101,31.4445646443,34.405123372
050-8704874,out-call,2868,31.4216914516,34.3769059454
050-3388937,out-call,90,31.4218386866,34.3907252001
050-6427480,out-call,2732,31.4342067054,34.3873915357
050-9159508,out-call,42,31.4649740924,34.4247039335
050-7492779,in-call,184,31.4049410491,34.3665979068
050-4442680,out-call,2571,33.8790282356,35.5146637836
