phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8208926,in-call,2007,31.441119492,34.3964860346
050-9167074,in-call,112,31.4418834033,34.4195985302
050-7762042,in-call,89,31.4731440499,34.436221149
050-6348301,out-call,64,31.4292327553,34.383560774
050-9164292,in-call,99,31.431478284,34.384127383
050-8374045,out-call,71,31.4404494268,34.4058254319
050-4294530,out-call,110,31.4118323268,34.3653974771
050-5036224,in-call,26,31.4340824702,34.378461276
050-9273861,in-call,60,31.4610094502,34.4162782893
050-2060613,out-call,52,31.4292327553,34.383560774
050-3162462,out-call,117,31.4369292985,34.411697049
