phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2469128,in-call,27,33.8893139844,35.5129731199
050-5877842,out-call,3442,33.8801205747,35.508789222
050-1969905,out-call,35,31.4455113899,34.3906564864
050-8699306,out-call,80,33.8764755521,35.5065127844
050-4785280,out-call,74,31.4492694443,34.4034381694
050-2836701,out-call,1509,31.4546548661,34.4271987706
050-8872120,in-call,49,31.4643755722,34.4328712483
050-1103607,in-call,3068,33.8859730108,35.5126251289
050-6497189,out-call,96,33.8826878314,35.5114055317
050-9910552,in-call,2944,31.4241705006,34.385947926
050-6226122,in-call,2450,33.8799469298,35.5147290132
050-2640470,out-call,2505,31.4711673852,34.4284976482
