phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8499472,in-call,33,31.4610074772,34.4017903091
050-8294596,out-call,698,31.4403694451,34.4031512674
050-7045483,in-call,2290,31.4101628358,34.3593350555
050-2503261,out-call,54,31.4213653255,34.4005841942
050-3571652,out-call,1682,31.445875662,34.4137103233
050-9484446,out-call,45,31.4608918843,34.4086675372
050-2987198,in-call,841,31.4454290663,34.4101180135
050-4379448,in-call,1308,31.4560670331,34.4092450764
050-4831640,out-call,76,31.4139152629,34.3756190399
050-8576211,out-call,3519,31.4455235267,34.4244824027
050-5339134,in-call,81,31.4164479617,34.3730925522
