phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8703339,out-call,1341,31.4324549593,34.4032303179
050-9624661,in-call,117,31.4361346216,34.3839157077
050-2979316,out-call,185,31.396580204,34.3511668013
050-2787026,out-call,35,31.4272863106,34.4155282225
050-7911977,in-call,500,31.420515851,34.3959907496
050-6563717,in-call,1509,31.4569254932,34.4384445645
050-4349661,in-call,16,31.4164750441,34.3744297666
050-5161297,out-call,3469,31.4538554605,34.4244136516
050-3492703,in-call,97,31.4265925621,34.3973757765
050-7902997,out-call,2683,31.4289094229,34.4124581926
050-9222902,out-call,68,31.4230003434,34.3864093397
050-4841775,out-call,69,31.4590389997,34.4178971145
050-4400551,in-call,1226,31.4449528563,34.3963763699
050-3895625,out-call,94,31.382494627,34.3574838378
050-9174722,in-call,45,31.4293841232,34.384652441
