phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6296522,in-call,50,33.8827432958,35.5107714134
050-2195588,out-call,69,31.4487239138,34.4029824677
050-3644496,in-call,3312,31.4391514239,34.3977755393
050-2975146,out-call,101,31.4674870264,34.4334534042
050-6212967,out-call,2324,31.433157463,34.3934557264
050-9514257,out-call,1148,31.4428409806,34.3990209808
050-5699811,in-call,99,31.4681714597,34.4273712129
050-9527424,in-call,3266,31.4926564029,34.4464100745
050-2162647,out-call,1635,31.3793074887,34.3571295214
050-6453617,in-call,104,31.479505737,34.4478537868
050-8158458,in-call,96,31.4218809923,34.394556378
050-9195455,in-call,92,31.4138112452,34.3886220316
050-6171359,in-call,87,31.4092371738,34.3677696171
050-1027457,in-call,41,31.4151976224,34.3688878515
050-3782878,in-call,1556,31.4699395633,34.4170353197
