phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7657501,in-call,1193,33.8874566023,35.5117244437
050-9979134,in-call,98,31.4428225183,34.4056412477
050-1171496,in-call,58,31.459166408,34.4104433217
050-6448380,out-call,115,31.4380628332,34.3934603451
050-7455261,in-call,1348,31.4322499974,34.4091301472
050-5241369,out-call,2237,31.4299245294,34.390902278
050-6251763,in-call,2503,31.4464877841,34.4064580124
050-2345838,in-call,13,31.3871095434,34.3440159965
050-7324116,out-call,91,31.44885542,34.4260849999
050-1093966,in-call,1122,33.8814073594,35.5044290878
050-5593466,in-call,62,33.8813578444,35.5067912534
