phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9223878,out-call,2086,31.424957698,34.3888241994
050-2210860,in-call,29,31.4510214248,34.3939684447
050-3740579,out-call,56,31.4227936689,34.3921045219
050-3442978,out-call,803,31.4735143902,34.4457752507
050-3193121,in-call,112,31.4124504441,34.3692363569
050-4554733,out-call,2309,31.4181038814,34.3701679759
050-7721999,out-call,49,31.465541502,34.4460875909
050-7578983,out-call,3568,31.4354418156,34.3954987633
050-5480460,out-call,3327,31.4506786556,34.4294281011
050-4756729,in-call,120,31.4591299684,34.4291693913
050-2145275,in-call,800,31.4499256536,34.4090287512
