phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2144296,in-call,83,33.8816887945,35.5103955254
050-8868659,out-call,111,31.4032962304,34.3659445934
050-3004086,out-call,114,33.8850486887,35.5074336775
050-2018661,in-call,88,31.4254470268,34.3888285933
050-8664973,in-call,2080,31.4731636745,34.4417769186
050-5386289,in-call,3125,31.4592780224,34.4219717663
050-2764273,in-call,2464,31.4308724599,34.3672467676
050-9247982,in-call,2516,31.4411879112,34.3901674527
050-2735698,in-call,95,33.888125932,35.5115078376
050-1752277,in-call,657,33.886832172,35.5080962493
050-6100266,in-call,1500,31.4671097181,34.443486182
050-4845056,out-call,2291,33.886869721,35.5107517131
050-4001327,in-call,2540,31.4204770243,34.3941294341
050-7653278,in-call,2983,33.8860803109,35.507634304
050-6231241,out-call,90,31.4416759498,34.4013924912
