phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9204673,in-call,47,31.4000151816,34.3762586332
050-6226496,out-call,1870,31.4501053096,34.4159147547
050-2062430,out-call,380,31.4728072149,34.4379491653
050-7392128,in-call,1162,31.4011481975,34.3698464863
050-2305058,out-call,929,31.4618996153,34.4188992068
050-4975773,in-call,1018,31.393896672,34.3433338668
050-3386312,out-call,58,31.3766507772,34.3214382472
050-4948919,in-call,16,31.3780357876,34.3143907031
050-7295641,in-call,272,31.4130507142,34.3713169393
050-5375121,out-call,147,31.3949325564,34.3390069581
050-9581716,out-call,1844,31.4410704879,34.4179879565
050-1536936,out-call,116,31.4551919765,34.4205058124
050-2764568,out-call,3530,31.4534622091,34.4172794175
050-3396699,in-call,667,31.5012340366,34.4723446517
