phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6773899,out-call,16,31.4745083922,34.4320146954
050-8274105,in-call,20,31.4980627765,34.4650250842
050-1303424,out-call,1164,31.4163864896,34.3628368559
050-8989286,in-call,1333,31.3820786124,34.3342060817
050-5510815,in-call,52,31.4132093143,34.3731532704
050-4986791,out-call,1273,31.4525428316,34.4170058167
050-7150106,out-call,2081,31.4619896643,34.4394558959
050-5225846,in-call,114,31.4589156162,34.4241659349
050-4822060,in-call,811,31.4670342737,34.4356202174
050-7849623,out-call,23,31.4712681736,34.4277290209
050-3298343,out-call,2718,31.4614434672,34.4314566369
