phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9515079,out-call,95,31.4686353829,34.4321128273
050-2411351,in-call,80,31.480269797,34.4504963195
050-3467479,out-call,116,31.4718895537,34.4347838603
050-8343152,out-call,63,31.4982135711,34.4630956347
050-2271379,out-call,2864,31.4669327658,34.4319071214
050-5345311,out-call,214,31.4549265775,34.4234124528
050-2435671,in-call,109,31.4854372292,34.4506060502
050-9762868,out-call,57,31.4135772117,34.3706706096
050-5592807,out-call,1641,31.4600929465,34.4224201084
050-7645747,out-call,45,31.4701592612,34.4241542024
050-6644161,in-call,103,31.4559481268,34.4080373082
