phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3840239,in-call,1882,31.4340663013,34.4126158938
050-5760772,out-call,1380,31.4053220318,34.3669281984
050-9159612,in-call,75,31.4106446417,34.3796156811
050-6475537,in-call,12,31.4033539522,34.3653057087
050-6602015,out-call,3130,31.452110462,34.4140305824
050-6951812,out-call,316,31.4524980033,34.4181580358
050-1326983,out-call,1275,31.4602559889,34.4190455515
050-4377957,in-call,54,31.4132613849,34.3723943567
050-3898085,in-call,96,31.4745933558,34.4457888536
050-1999325,out-call,2259,31.4677763547,34.4190050576
050-8168153,in-call,70,31.4591016958,34.4133195422
050-3662811,in-call,103,31.4560544416,34.4347876112
050-6983386,in-call,93,31.4628894047,34.4349881685
050-9508766,out-call,90,31.4327079359,34.3841186016
