phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7202890,in-call,44,31.460781876,34.4278392587
050-6710035,out-call,47,31.3931113339,34.3475566001
050-3956866,out-call,28,31.3864361065,34.3425352432
050-8493536,in-call,72,31.451729874,34.3862899183
050-3970194,out-call,31,31.4637268779,34.429108583
050-1961400,in-call,1628,31.4436259822,34.4133619643
050-9798264,in-call,60,31.4407434859,34.4107400656
050-3049100,out-call,112,31.3791227137,34.3304829087
050-1935686,in-call,90,31.4389262405,34.3843009456
050-8452725,out-call,32,31.4745906425,34.4270314708
050-6866751,out-call,1735,31.4410681672,34.4212649434
050-9260419,in-call,71,31.4244904301,34.3853332231
