phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9448225,out-call,3542,31.4635448466,34.4309029856
050-5104849,out-call,447,31.4070229088,34.3673389136
050-9976476,out-call,92,31.3901026739,34.3402012135
050-2606451,out-call,90,31.47302333,34.44993184
050-3385623,out-call,537,31.4521172844,34.4139457056
050-9636374,in-call,3012,31.470968707,34.4289534532
050-6581877,out-call,23,31.4799360297,34.4478268347
050-7086248,out-call,14,31.4533266997,34.4138624076
050-6943271,out-call,39,31.4533604314,34.3932175974
050-2521155,in-call,3141,31.4084499137,34.3663679082
