phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5128484,out-call,109,31.3941799514,34.3310251222
050-3085569,in-call,75,31.4308140404,34.3761856679
050-4906211,in-call,103,31.3970431051,34.3631418646
050-4326889,out-call,1793,31.4570160966,34.4152143112
050-1413647,out-call,1248,31.4110065929,34.3690461865
050-2443385,out-call,26,31.4534789636,34.409513921
050-4377847,out-call,3318,31.4450372457,34.3750933322
050-3920636,in-call,1459,31.4437328396,34.4180621788
050-8655738,out-call,2866,31.4548823465,34.4110189924
050-9227543,out-call,45,31.4650614485,34.4226578651
050-6068974,in-call,37,31.4654571407,34.4284463571
050-6636421,in-call,2635,31.4571915615,34.4174322718
050-9839080,in-call,664,31.4293937702,34.3952877209
050-9958315,out-call,2753,31.4225352914,34.3846896648
050-5726111,in-call,1042,31.4329580748,34.4060839254
