phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4530627,in-call,86,31.4745619346,34.424889056
050-7970376,in-call,44,31.4044827522,34.3789780398
050-1610203,in-call,835,31.4674085908,34.4312661706
050-4601776,in-call,731,31.44506215,34.3885519283
050-6176288,in-call,508,31.4130203838,34.3680522824
050-8520131,in-call,731,31.4827796585,34.4356883467
050-4106123,out-call,1458,31.4469525178,34.4149209083
050-5593450,out-call,422,31.3758168104,34.3373225223
050-4755918,out-call,42,31.4883615237,34.459111663
050-2261148,out-call,97,31.4609950141,34.4039905149
050-5753484,in-call,74,31.4614434672,34.4314566369
050-1598101,out-call,31,31.4001513056,34.3742021667
050-1629160,in-call,12,31.4064791212,34.3769994513
050-4250721,in-call,35,31.4565268768,34.4193475266
050-5379078,out-call,42,31.4544152322,34.3878857332
