phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4552860,out-call,52,31.444364901,34.3892461898
050-3719459,in-call,28,31.505823042,34.4552260352
050-9109888,out-call,41,31.4525179292,34.4206958962
050-9812114,in-call,585,31.4628552771,34.4059358853
050-3650588,out-call,2360,31.4016608221,34.3680082565
050-4998403,out-call,72,31.4435854418,34.4148347289
050-1604838,out-call,2162,31.4352480621,34.3871682945
050-5232259,out-call,332,31.4508804192,34.4151535765
050-9539139,in-call,74,31.4504024551,34.4106787562
050-3020312,out-call,95,31.4704891098,34.4463243363
050-7483747,out-call,394,31.4843724602,34.4509531536
050-9342616,in-call,2391,31.45646867,34.4124555488
