phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5978021,in-call,3453,31.4511686152,34.4118038389
050-4967568,out-call,11,31.4878902129,34.4532504084
050-6336483,out-call,2086,31.4654048994,34.4262872371
050-9289124,in-call,80,31.4718539929,34.4227112306
050-3646389,in-call,891,31.458120942,34.4241992273
050-7192909,out-call,1522,31.4674850074,34.4375558993
050-8868228,in-call,112,31.470258874,34.4372035099
050-4230810,in-call,107,31.4592215239,34.4053482544
050-1750561,in-call,115,31.4134374883,34.3705102558
050-6404329,out-call,450,31.4783843338,34.4283116858
050-5090522,out-call,63,31.4859855685,34.4551117227
050-3140202,in-call,3510,31.4063970227,34.367236012
050-3281447,out-call,2209,31.3768198619,34.3397222254
