phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9710691,in-call,3367,31.4746723757,34.4486285362
050-2928886,out-call,65,31.4330599585,34.3981781143
050-2169121,in-call,111,31.4118552556,34.3599072133
050-5091148,out-call,3203,31.4261298273,34.3855120017
050-3624910,in-call,2252,31.4447186083,34.41721048
050-3932948,out-call,2167,31.4097381332,34.3690743092
050-7109063,out-call,1143,31.4668963951,34.4152715231
050-8607762,out-call,26,31.4344356237,34.4057753707
050-7540759,out-call,40,31.4704201393,34.4389124717
050-4339987,in-call,35,31.4229576268,34.3823148342
050-2777059,in-call,105,31.4398275909,34.4075400276
050-4602344,out-call,1784,31.5040985765,34.479430491
