phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4759539,in-call,37,31.448885349,34.4236189186
050-3134327,out-call,90,31.4128516048,34.3469154077
050-8896845,in-call,58,31.45646867,34.4124555488
050-3112573,out-call,23,31.4736380577,34.4429667223
050-9036844,out-call,53,31.460768718,34.437567614
050-5429491,out-call,40,31.4532138548,34.416176149
050-8264304,in-call,3053,31.3909285993,34.3529818997
050-2921955,in-call,920,31.470968707,34.4289534532
050-8585438,in-call,2341,31.4696657155,34.448983313
050-8229327,out-call,57,31.3815611954,34.3402374344
050-5948482,out-call,3442,31.4549546704,34.3952025443
050-5665838,out-call,3566,31.4450817447,34.4111072356
