phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6456610,out-call,80,31.4993795795,34.4596892238
050-2911722,in-call,1259,31.4510746214,34.4129889062
050-3122940,out-call,751,31.4638946043,34.4204209835
050-4515919,out-call,1938,31.4720391744,34.437622742
050-9690311,in-call,1208,31.42459282,34.3661006437
050-4041898,in-call,2587,31.4389047495,34.4125243304
050-4314153,out-call,2263,31.4737025537,34.4214661453
050-5074151,out-call,19,31.4105016204,34.3924807592
050-8197349,out-call,53,31.460370338,34.433311792
050-4137384,out-call,110,31.4619377328,34.4388614389
050-2572144,in-call,1171,31.4211296112,34.3674513425
050-3400893,out-call,52,31.4595186693,34.4282245101
050-6592715,in-call,89,31.4730622016,34.4417383927
050-9357442,in-call,450,31.4526881234,34.407419899
