phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3198002,in-call,67,31.4456113298,34.40176034
050-2346499,in-call,897,31.4483279172,34.4127975535
050-7409606,in-call,1048,31.4743134187,34.442979748
050-9602598,in-call,3363,31.46666058,34.4306765249
050-2146509,out-call,983,31.4410704879,34.4179879565
050-1037489,out-call,2340,31.4830947876,34.4586844582
050-7984035,in-call,105,31.3843825756,34.3291570747
050-3311679,out-call,478,31.4455112556,34.4105124788
050-8533988,out-call,61,31.4694958681,34.4320858625
050-6482810,in-call,29,31.4104269762,34.3682801627
050-6870093,out-call,2230,31.4609847189,34.4026945499
050-4200578,out-call,1156,31.382909555,34.3508885404
050-8182545,in-call,54,31.4676830717,34.4319482098
