phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6761000,in-call,793,31.4719679733,34.442016477
050-4642097,in-call,2184,31.4337382707,34.4042810754
050-9195428,in-call,432,31.4494090237,34.4015093341
050-1263782,in-call,972,31.4328277996,34.3863938987
050-2498057,in-call,1744,31.434657385,34.4047278465
050-2955843,in-call,30,31.4821516606,34.4281325144
050-2272221,out-call,2529,31.4660508534,34.4230680306
050-1282647,in-call,78,31.4091366966,34.3584077117
050-4890519,out-call,85,31.4328177296,34.3985841487
050-3432462,out-call,22,31.4331650917,34.3790766067
050-4775244,out-call,1969,31.4124245989,34.3608510688
050-3886938,in-call,3015,31.4297253117,34.3963331964
050-7725705,out-call,114,31.4314741151,34.3991906099
050-2514191,in-call,74,31.3850478062,34.3345453806
050-4578761,in-call,1010,31.4582029576,34.4157823602
