phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8785771,in-call,2530,31.3909285993,34.3529818997
050-2510316,in-call,42,31.4436661271,34.4155319331
050-8708002,out-call,105,31.4029504962,34.3769749208
050-9035266,out-call,736,31.4545844605,34.4217281818
050-8502288,in-call,1068,31.4094925427,34.3790858731
050-3199193,in-call,2761,31.4832673007,34.4619470231
050-5597351,in-call,115,31.4561369462,34.4104785444
050-4157143,out-call,88,31.4950371795,34.4489746383
050-6926833,in-call,15,31.4562257299,34.407485409
050-2809603,out-call,23,31.4674052777,34.4314222713
