phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1354998,in-call,620,31.4219583804,34.38576822
050-4272748,in-call,64,31.4649611646,34.4161303982
050-7121370,in-call,64,31.4355734236,34.4037037474
050-1302696,out-call,15,31.4295075656,34.3773055355
050-3838040,in-call,2120,31.4293020979,34.3751677395
050-2995205,out-call,1120,31.4092102857,34.3604406675
050-2239367,in-call,10,31.4702576463,34.4310856487
050-9317493,out-call,119,31.4101188788,34.3783558506
050-9787688,out-call,844,31.4460073342,34.4049272469
050-3417856,out-call,1286,31.4541733503,34.4285524462
050-9182805,out-call,2478,31.4568005036,34.4364340922
