phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6790242,in-call,76,31.442522918,34.4111515383
050-2456092,out-call,90,31.4541589631,34.4054997136
050-3507139,in-call,10,31.4852800398,34.4519195986
050-2455229,in-call,1322,31.4663017736,34.4289719006
050-3191846,in-call,2062,31.4645698438,34.4187666206
050-3185280,out-call,2235,31.4112538776,34.3663592944
050-6548357,in-call,2866,31.3896208494,34.3448966316
050-8585484,out-call,62,31.4110065929,34.3690461865
050-8133563,in-call,2217,31.4560654018,34.4370516166
050-6673533,out-call,23,31.4598974578,34.4311848856
050-2373047,in-call,1896,31.4502452242,34.4211442075
050-6419407,in-call,106,31.4000151816,34.3762586332
050-7850087,in-call,44,31.4551051172,34.422406659
050-2122990,in-call,3362,31.4623553753,34.4388656859
