phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8818556,out-call,2548,31.4697014182,34.4628048266
050-1485898,out-call,1824,31.4429174506,34.4120830912
050-2717621,out-call,2167,31.4857780302,34.4505071091
050-2795281,out-call,2079,31.4619161558,34.4177055854
050-8861478,out-call,70,31.4567551899,34.4346558514
050-5626026,in-call,78,31.4528710862,34.4113977367
050-3192814,in-call,37,31.4540134056,34.4122865684
050-5723060,out-call,2401,31.407756082,34.3773791294
050-7664651,out-call,25,31.4663017736,34.4289719006
050-2266975,out-call,338,31.4169625325,34.3699666484
050-8235434,out-call,1837,31.4090923578,34.3826789066
050-5173407,out-call,2456,31.4526504702,34.4194847031
050-2964257,out-call,41,31.4069351588,34.3903470153
050-3704761,in-call,405,31.4654048994,34.4262872371
