phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6267372,in-call,527,31.4534134607,34.4235652424
050-8298813,in-call,19,31.4613531219,34.4343410452
050-4945731,in-call,2961,31.4713024324,34.4173538536
050-8360006,in-call,115,31.3864361065,34.3425352432
050-5305079,out-call,37,31.4572153619,34.4178851975
050-5430825,in-call,102,31.4564802666,34.4230972888
050-1975029,out-call,974,31.4122489925,34.3904777894
050-8556560,out-call,1306,31.4899421639,34.4684686492
050-4505846,in-call,1789,31.4877233035,34.4454120756
050-4539508,out-call,116,31.495242648,34.4551129446
050-7628198,out-call,1463,31.4787793929,34.4342517489
