phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1942830,in-call,1117,31.4525287484,34.4138521581
050-3667393,in-call,57,31.4447186083,34.41721048
050-6004039,in-call,945,31.4523244148,34.4098109834
050-1893225,in-call,914,31.4953126763,34.4454975139
050-1711922,in-call,1153,31.4513034483,34.4151688474
050-9456669,out-call,170,31.4402840932,34.3871120656
050-1726473,out-call,65,31.447827605,34.4210342006
050-6780052,in-call,2652,31.4524006742,34.4243609705
050-3563698,out-call,1037,31.4016514627,34.3424610059
050-7972128,out-call,60,31.4650275465,34.436264348
050-9752683,in-call,61,31.4593341744,34.4039241958
050-8056009,in-call,97,31.462474071,34.4195182004
050-1141981,in-call,1453,31.4947488772,34.4660401042
