phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7036786,in-call,63,31.4721618688,34.424565971
050-6860204,in-call,45,31.3934904682,34.3506200066
050-9698202,in-call,20,31.4707229094,34.4367059547
050-4372535,out-call,1276,31.4727849042,34.4322492746
050-6905605,out-call,3217,31.4374035238,34.4310437595
050-3535226,in-call,71,31.4696657155,34.448983313
050-1862926,in-call,2590,31.432341552,34.3842702524
050-8270304,out-call,88,31.4688970735,34.4161360737
050-4544563,in-call,3103,31.4197599617,34.3697861143
050-5480852,in-call,2594,31.4736789776,34.4302840707
