phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8662088,in-call,3381,31.4543049287,34.4096340247
050-5425072,out-call,113,31.4749905555,34.4352591768
050-7148722,in-call,2958,31.4493685079,34.4126496315
050-8651265,out-call,269,31.4626477346,34.4283456456
050-4869924,out-call,1693,31.4672529567,34.4358165784
050-1434130,in-call,3209,31.4520363095,34.4222165342
050-4527976,in-call,2556,31.4362620113,34.3892206411
050-9492739,in-call,1637,31.4486003143,34.4240483423
050-6412019,in-call,1982,31.4707072749,34.4360829169
050-2462481,in-call,50,31.4675068147,34.4143397995
050-7772315,out-call,2792,31.4666696298,34.4326984553
050-2042851,out-call,1619,31.4610779439,34.404794995
