phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8450482,out-call,49,31.4687893882,34.4029168083
050-3510616,in-call,997,31.5141446919,34.4730506414
050-3926373,in-call,3210,31.4380717692,34.3844082356
050-6854166,out-call,935,31.4529103848,34.4299450109
050-4478683,in-call,999,31.4949724699,34.4437936004
050-6186433,in-call,51,31.467895264,34.43252094
050-3092916,in-call,35,31.4408529403,34.4198967742
050-3937041,in-call,76,31.4175232974,34.3663535362
050-9040429,in-call,59,31.4036212139,34.3898814694
050-7917336,in-call,85,31.4518329252,34.4210483043
