phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3022395,in-call,10,31.4396438067,34.4040312219
050-6459883,in-call,1999,31.4595186693,34.4282245101
050-4779865,in-call,50,31.4773752461,34.4299482248
050-9021868,in-call,99,31.4530591774,34.4143754905
050-5249779,in-call,35,31.3843825756,34.3291570747
050-3113398,in-call,117,31.4255645482,34.4194267879
050-5345941,out-call,1454,31.4531344006,34.4098699149
050-7629110,out-call,56,31.4722495377,34.4371555685
050-9180757,in-call,120,31.4401244479,34.3881305116
050-5931301,in-call,521,31.404626619,34.3693541497
