phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5234731,in-call,2735,31.4417579688,34.3917201404
050-9681088,out-call,2925,31.472409713,34.4339332211
050-6417090,out-call,38,31.4682047924,34.434118173
050-9599355,in-call,18,31.5094860975,34.4856955874
050-5789827,out-call,70,31.3658539032,34.309508207
050-1551939,in-call,67,31.4497953815,34.4094928421
050-3628066,in-call,23,31.4552359202,34.4218806229
050-9581434,in-call,2236,31.4882996,34.4450850922
050-1157751,out-call,51,31.449539313,34.4167891524
050-2017217,out-call,2663,31.4678766809,34.4185810777
050-5702636,in-call,116,31.4022435687,34.3411689626
