phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5502517,out-call,2621,31.4219583804,34.38576822
050-4793242,out-call,3598,31.4815702093,34.4320918544
050-1083352,in-call,1890,31.4678441366,34.4324815295
050-5873350,in-call,92,31.4484662319,34.3824157451
050-3239580,out-call,36,31.4815544704,34.4475076542
050-4792262,out-call,102,31.4923675741,34.4694377543
050-1106380,out-call,120,31.4569768974,34.4087521158
050-4385469,out-call,156,31.462474071,34.4195182004
050-8271672,out-call,82,31.4729315423,34.430320774
050-7099701,out-call,956,31.4771072642,34.4246029397
