phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8796609,out-call,1049,31.4720821603,34.4374686372
050-1054781,out-call,91,31.4702906922,34.4338676751
050-9960592,in-call,51,31.4713742553,34.4166533208
050-2631110,in-call,94,31.4854372292,34.4506060502
050-2248187,out-call,54,31.4658755644,34.4259949352
050-6151684,in-call,2969,31.4612318809,34.4215846491
050-6892993,out-call,1903,31.4874433996,34.4482799872
050-6181281,in-call,814,31.4651889731,34.406717285
050-8467185,in-call,112,31.4569597751,34.426642922
050-4239742,out-call,649,31.4821516606,34.4281325144
050-4005820,in-call,2530,31.481496339,34.4391709599
050-4494304,out-call,547,31.4622961399,34.4127153871
050-7578881,out-call,2143,31.4881261553,34.4278192517
050-2004925,in-call,17,31.4505232861,34.3825604671
050-2555937,out-call,597,31.4428593257,34.4124923035
