phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7883111,in-call,27,31.4614475578,34.4216690266
050-4608048,out-call,1602,31.4419392949,34.4178041627
050-3491339,out-call,50,31.4684796258,34.425186894
050-7825545,in-call,81,31.3835849602,34.3428341635
050-5682177,out-call,16,31.4547212752,34.4166370567
050-4942516,in-call,260,31.4511057612,34.4165421616
050-4270006,out-call,20,31.4591302047,34.4200023743
050-2556814,out-call,87,31.4578945552,34.4212961438
050-5940780,in-call,76,31.4713742553,34.4166533208
050-9848983,in-call,2223,31.479035083,34.4210583502
050-3113525,in-call,2308,31.4534177795,34.4108543663
050-7655496,out-call,1366,31.4635114691,34.4209630368
050-1760415,in-call,2223,31.4805270131,34.4195711811
050-3917409,in-call,3138,31.4150441405,34.3718189577
050-1382999,out-call,2882,31.4681230731,34.4254598862
