phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9192227,out-call,2744,31.4830061137,34.4419757549
050-4020870,in-call,2451,31.4067114668,34.3448400634
050-8704139,out-call,36,31.4719559328,34.4394402322
050-1866524,out-call,2940,31.4747057243,34.4207461209
050-5153308,in-call,2571,31.4700545459,34.4240119297
050-1119641,out-call,3221,31.4582764608,34.4281137521
050-5691307,out-call,3507,31.4667033598,34.4342733925
050-7581526,in-call,3387,31.4324172552,34.4180121513
050-9180691,in-call,694,31.3795376365,34.3478001011
050-4501898,out-call,82,31.41435908,34.3682597162
050-8910624,in-call,1363,31.454890031,34.3866565201
050-5658371,out-call,48,31.4818755049,34.4380888319
