phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4599355,out-call,2243,31.4015551238,34.3467572392
050-8150358,in-call,775,31.4569608526,34.4217698353
050-6463048,in-call,543,31.4678441366,34.4324815295
050-8337850,in-call,1032,31.4045499121,34.3712925668
050-3622120,in-call,108,31.3831322989,34.3428198075
050-4770218,out-call,2218,31.4127765418,34.372936411
050-3326631,in-call,46,31.4640566153,34.4191282777
050-4396745,out-call,38,31.4825380585,34.4452705357
050-6967645,in-call,33,31.4728833476,34.4294289643
050-8060830,out-call,63,31.4699261037,34.4185644006
050-5017915,out-call,96,31.4165789512,34.3650236011
050-4026950,in-call,440,31.4173677607,34.3635157979
050-7061833,in-call,44,31.4732435139,34.4294301072
050-6706140,in-call,94,31.5146662423,34.4657898052
050-1454507,in-call,38,31.4104788251,34.3775139865
