phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7676699,in-call,1376,31.457420609,34.4181190701
050-7168854,out-call,337,31.4618735822,34.4268359858
050-6894197,out-call,40,31.3776207035,34.3270578354
050-8953998,out-call,31,31.4433994734,34.4102145336
050-6318868,in-call,96,31.3950056587,34.3384420581
050-3529903,in-call,52,31.4677251892,34.4411307017
050-8314681,in-call,3541,31.4069950115,34.3462384131
050-9075802,out-call,581,31.4635882958,34.4290659953
050-7284534,out-call,2493,31.443037533,34.4180190364
050-7312411,out-call,49,31.4422606239,34.3901518847
