phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8815655,in-call,664,31.4607602544,34.4081270285
050-1208654,out-call,2077,31.4852800398,34.4519195986
050-3362502,in-call,3028,31.4629601198,34.4367485534
050-2394619,out-call,1360,31.3638037309,34.3263662288
050-6313379,in-call,886,31.4590311507,34.4237851109
050-6769692,out-call,2735,31.495242648,34.4551129446
050-1591344,in-call,38,31.4584848962,34.4152607039
050-1302637,in-call,47,31.4483152578,34.4113077174
050-2344446,out-call,3253,31.4569438727,34.401619848
050-8676432,out-call,404,31.4256380027,34.41376036
